State 1,State 2,State 3,State 4,State 5,State 6,Condition,Animal
0.15594444444444444,0.3907777777777778,0.26955555555555555,0.1713888888888889,0.011777777777777778,0.0005555555555555556,Group1_0mgkg,Female_Group1_0mgkg_3_2089.0F_L3_acA2040-120um__23701299__20230726_124215243DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.21788888888888888,0.3606111111111111,0.20716666666666667,0.1755,0.035388888888888886,0.0034444444444444444,Group1_0mgkg,Female_Group1_0mgkg_3_2089.1F_L4_acA2040-120um__23670846__20230726_124402448DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.21761111111111112,0.3446666666666667,0.27111111111111114,0.13705555555555557,0.029555555555555557,0.0,Group1_0mgkg,Female_Group1_0mgkg_3_2089.2F_L1_acA2040-120um__23670847__20230726_131521683DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.20866666666666667,0.3883888888888889,0.23494444444444446,0.1386111111111111,0.027555555555555555,0.0018333333333333333,Group1_0mgkg,Female_Group1_0mgkg_3_2089.3F_L2_acA2040-120um__23701274__20230726_131827101DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.447,0.24644444444444444,0.09344444444444444,0.12805555555555556,0.07655555555555556,0.0085,Group1_0mgkg,Female_Group1_0mgkg_3_2089.3F_L3_acA2040-120um__23701299__20230726_132020252DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.39066666666666666,0.33005555555555555,0.14872222222222223,0.10005555555555555,0.029833333333333333,0.0006666666666666666,Group1_0mgkg,Female_Group1_0mgkg_3_2090.1F_L1_acA2040-120um__23670847__20230726_135222763DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2185,0.4923888888888889,0.16194444444444445,0.1,0.027055555555555555,0.00011111111111111112,Group1_0mgkg,Female_Group1_0mgkg_3_2090.2F_L2_acA2040-120um__23701274__20230726_135540080DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3377222222222222,0.32755555555555554,0.14005555555555554,0.18316666666666667,0.009555555555555555,0.0019444444444444444,Group1_0mgkg,Female_Group1_0mgkg_3_2090.3F_L3_acA2040-120um__23701299__20230726_135721147DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3273333333333333,0.43294444444444447,0.0966111111111111,0.11483333333333333,0.016,0.012277777777777778,Group1_0mgkg,Female_Group1_0mgkg_3_2090.4F_L4_acA2040-120um__23670846__20230726_135906051DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.25666666666666665,0.4587777777777778,0.09166666666666666,0.14966666666666667,0.034388888888888886,0.008833333333333334,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2093.0F_L3_acA2040-120um__23701299__20230727_120813953DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3996111111111111,0.39222222222222225,0.05733333333333333,0.10911111111111112,0.03711111111111111,0.004611111111111111,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2093.1F_L4_acA2040-120um__23670846__20230727_120925685DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.261,0.3813888888888889,0.11722222222222223,0.15716666666666668,0.025277777777777777,0.057944444444444444,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2093.2_F_L1_acA2040-120um__23670847__20230727_124057710DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.24883333333333332,0.5701111111111111,0.11422222222222222,0.04738888888888889,0.017388888888888888,0.0020555555555555557,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2093.3_F_L2_acA2040-120um__23701274__20230727_124438565DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.38027777777777777,0.4278888888888889,0.08627777777777777,0.08744444444444445,0.011055555555555556,0.007055555555555555,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2093.4F_L3_acA2040-120um__23701299__20230727_124546676DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.17266666666666666,0.4771111111111111,0.1255,0.18677777777777776,0.035666666666666666,0.002277777777777778,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2094.0F_L4_acA2040-120um__23670846__20230727_124726076DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.18405555555555556,0.5249444444444444,0.17144444444444445,0.10111111111111111,0.017166666666666667,0.0012777777777777779,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2094.1_F_L1_acA2040-120um__23670847__20230727_131848577DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.20816666666666667,0.388,0.12516666666666668,0.23972222222222223,0.026944444444444444,0.012,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2094.2_F_L2_acA2040-120um__23701274__20230727_132250261DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2055,0.6061111111111112,0.09344444444444444,0.07316666666666667,0.013555555555555555,0.008222222222222223,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2094.3F_L3_acA2040-120um__23701299__20230727_132355459DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.20572222222222222,0.3781111111111111,0.17633333333333334,0.22027777777777777,0.011166666666666667,0.008388888888888888,Group2_0.5mgkg,Female_Group2_0.5mgkg_3_2094.4F_L4_acA2040-120um__23670846__20230727_132532821DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.36744444444444446,0.4093333333333333,0.08477777777777777,0.11188888888888888,0.008777777777777778,0.017777777777777778,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2097.0F_L3_acA2040-120um__23701299__20230727_151257408DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.37594444444444447,0.42488888888888887,0.042555555555555555,0.09861111111111111,0.05455555555555556,0.0034444444444444444,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2097.1F_L4_acA2040-120um__23670846__20230727_151417984DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2698888888888889,0.4257222222222222,0.15588888888888888,0.1215,0.024555555555555556,0.0024444444444444444,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2097.2_F_L1_acA2040-120um__23670847__20230727_154557912DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3248333333333333,0.4028333333333333,0.10888888888888888,0.12605555555555556,0.03738888888888889,0.0,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2097.3_F_L2_acA2040-120um__23701274__20230727_154937725DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2644444444444444,0.4071666666666667,0.17727777777777778,0.12616666666666668,0.024833333333333332,0.00011111111111111112,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2097.4F_L3_acA2040-120um__23701299__20230727_155048324DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.14322222222222222,0.3728888888888889,0.24716666666666667,0.1933888888888889,0.03727777777777778,0.006055555555555555,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2098.0F_L4_acA2040-120um__23670846__20230727_155216835DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3001111111111111,0.3312222222222222,0.20033333333333334,0.14272222222222222,0.025611111111111112,0.0,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2098.1_F_L1_acA2040-120um__23670847__20230727_162300682DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3011111111111111,0.5354444444444444,0.03727777777777778,0.09644444444444444,0.020277777777777777,0.009444444444444445,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2098.2_F_L2_acA2040-120um__23701274__20230727_162631080DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.212,0.5447777777777778,0.10594444444444444,0.09222222222222222,0.041777777777777775,0.003277777777777778,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2098.3F_L3_acA2040-120um__23701299__20230727_162713513DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.4583333333333333,0.2941666666666667,0.08077777777777778,0.13566666666666666,0.018833333333333334,0.012222222222222223,Group3_1.0mgkg,Female_Group3_1.0mgkg_3_2098.4_L4_acA2040-120um__23670846__20230727_162833146DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.006277777777777778,0.9580555555555555,0.0045,0.0275,0.0036666666666666666,0.0,Group4_5mgkg,Female_Group4_5mgkg_3_2101.0F_L3_acA2040-120um__23701299__20230728_120753007DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.15411111111111112,0.7477222222222222,0.03422222222222222,0.0535,0.008277777777777778,0.0021666666666666666,Group4_5mgkg,Female_Group4_5mgkg_3_2101.1F_L4_acA2040-120um__23670846__20230728_120924235DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.12355555555555556,0.6977777777777778,0.051,0.09094444444444444,0.033,0.0037222222222222223,Group4_5mgkg,Female_Group4_5mgkg_3_2101.2_F_L1_acA2040-120um__23670847__20230728_123910637DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.08038888888888888,0.7987222222222222,0.03994444444444444,0.05511111111111111,0.025222222222222222,0.0006111111111111111,Group4_5mgkg,Female_Group4_5mgkg_3_2101.3_F_L2_acA2040-120um__23701274__20230728_124240475DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2583888888888889,0.6322777777777778,0.014166666666666666,0.05733333333333333,0.027,0.010833333333333334,Group4_5mgkg,Female_Group4_5mgkg_3_2101.4F_L3_acA2040-120um__23701299__20230728_124329606DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.33516666666666667,0.5742222222222222,0.018944444444444444,0.05627777777777778,0.014611111111111111,0.0007777777777777777,Group4_5mgkg,Female_Group4_5mgkg_3_2102.0F_L4_acA2040-120um__23670846__20230728_124434198DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3680555555555556,0.5583333333333333,0.014833333333333334,0.036166666666666666,0.02261111111111111,0.0,Group4_5mgkg,Female_Group4_5mgkg_3_2102.1_F_L1_acA2040-120um__23670847__20230728_131510960DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.23083333333333333,0.7026111111111111,0.010777777777777778,0.04744444444444444,0.007833333333333333,0.0005,Group4_5mgkg,Female_Group4_5mgkg_3_2102.2_F_L2_acA2040-120um__23701274__20230728_131927783DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.27305555555555555,0.6129444444444444,0.05316666666666667,0.03388888888888889,0.025388888888888888,0.0015555555555555555,Group4_5mgkg,Female_Group4_5mgkg_3_2102.3F_L3_acA2040-120um__23701299__20230728_132007903DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.06077777777777778,0.8387222222222223,0.0125,0.043722222222222225,0.03261111111111111,0.011666666666666667,Group4_5mgkg,Female_Group4_5mgkg_3_2102.4F_L4_acA2040-120um__23670846__20230728_132125299DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.037,0.8514444444444444,0.014,0.06822222222222223,0.012944444444444444,0.01638888888888889,Group5_10mgkg,Female_Group5_10mgkg_3_2105.0F_L3_acA2040-120um__23701299__20230728_150925744DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.011222222222222222,0.9234444444444444,0.004222222222222222,0.058333333333333334,0.002777777777777778,0.0,Group5_10mgkg,Female_Group5_10mgkg_3_2105.1F_L4_acA2040-120um__23670846__20230728_151037578DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.012944444444444444,0.9518333333333333,0.0030555555555555557,0.03061111111111111,0.0015555555555555555,0.0,Group5_10mgkg,Female_Group5_10mgkg_3_2105.2_F_L1_acA2040-120um__23670847__20230728_154210957DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.03927777777777778,0.8435,0.014944444444444444,0.050666666666666665,0.03938888888888889,0.012222222222222223,Group5_10mgkg,Female_Group5_10mgkg_3_2105.3_F_L2_acA2040-120um__23701274__20230728_154532945DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.035444444444444445,0.8857222222222222,0.008333333333333333,0.05444444444444444,0.016055555555555556,0.0,Group5_10mgkg,Female_Group5_10mgkg_3_2105.4F_L3_acA2040-120um__23701299__20230728_154608871DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.02738888888888889,0.8703333333333333,0.01927777777777778,0.05211111111111111,0.018,0.012888888888888889,Group5_10mgkg,Female_Group5_10mgkg_3_2106.0F_L4_acA2040-120um__23670846__20230728_154724292DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.08077777777777778,0.8729444444444444,0.001888888888888889,0.029666666666666668,0.014722222222222222,0.0,Group5_10mgkg,Female_Group5_10mgkg_3_2106.1_F_L1__acA2040-120um__23670847__20230728_163336257DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.08805555555555555,0.8084444444444444,0.025111111111111112,0.06366666666666666,0.012333333333333333,0.0023888888888888887,Group5_10mgkg,Female_Group5_10mgkg_3_2106.2_F_L2_acA2040-120um__23701274__20230728_163724581DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.01638888888888889,0.9446111111111111,0.004,0.035,0.0,0.0,Group5_10mgkg,Female_Group5_10mgkg_3_2106.3_L3_acA2040-120um__23701299__20230728_163805321DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.17816666666666667,0.6407777777777778,0.026833333333333334,0.13877777777777778,0.015222222222222222,0.00022222222222222223,Group5_10mgkg,Female_Group5_10mgkg_3_2106.4_L4_acA2040-120um__23670846__20230728_163906117DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.1288888888888889,0.33,0.4416111111111111,0.08488888888888889,0.014611111111111111,0.0,Group1_0mgkg,Male_Group1_0mgkg_3_2087.0M_L1_acA2040-120um__23670847__20230726_112217211DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3093888888888889,0.3283888888888889,0.24005555555555555,0.09533333333333334,0.026833333333333334,0.0,Group1_0mgkg,Male_Group1_0mgkg_3_2087.1M_L2_acA2040-120um__23701274__20230726_112603034DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3262777777777778,0.3555,0.20355555555555555,0.07794444444444444,0.036722222222222226,0.0,Group1_0mgkg,Male_Group1_0mgkg_3_2087.2M_L3_acA2040-120um__23701299__20230726_112705178DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3652222222222222,0.40005555555555555,0.064,0.1456111111111111,0.022333333333333334,0.002777777777777778,Group1_0mgkg,Male_Group1_0mgkg_3_2087.3M_L4_acA2040-120um__23670846__20230726_112846023DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.23472222222222222,0.4088888888888889,0.23844444444444443,0.06933333333333333,0.04066666666666666,0.007944444444444445,Group1_0mgkg,Male_Group1_0mgkg_3_2087.4M_L1_acA2040-120um__23670847__20230726_115819206DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.5262777777777777,0.3418333333333333,0.04416666666666667,0.06911111111111111,0.018055555555555554,0.0005555555555555556,Group1_0mgkg,Male_Group1_0mgkg_3_2088.0M_L2_acA2040-120um__23701274__20230726_120231240DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2673333333333333,0.36833333333333335,0.2634444444444444,0.07955555555555556,0.021333333333333333,0.0,Group1_0mgkg,Male_Group1_0mgkg_3_2088.1M_L3_acA2040-120um__23701299__20230726_120404770DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2275,0.2212222222222222,0.3888888888888889,0.13066666666666665,0.02266666666666667,0.009055555555555556,Group1_0mgkg,Male_Group1_0mgkg_3_2088.2M_L4_acA2040-120um__23670846__20230726_120540381DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.14622222222222223,0.21983333333333333,0.405,0.165,0.06394444444444444,0.0,Group1_0mgkg,Male_Group1_0mgkg_3_2088.3M_L1_acA2040-120um__23670847__20230726_123615495DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.20933333333333334,0.35705555555555557,0.29877777777777775,0.10144444444444445,0.03338888888888889,0.0,Group1_0mgkg,Male_Group1_0mgkg_3_2088.4M_L2_acA2040-120um__23701274__20230726_124045566DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.6683888888888889,0.19727777777777777,0.02761111111111111,0.10438888888888889,0.0023333333333333335,0.0,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2091.0_M_L1_acA2040-120um__23670847__20230727_105117744DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.31277777777777777,0.5446666666666666,0.04427777777777778,0.06311111111111112,0.03138888888888889,0.003777777777777778,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2091.1_M_L2_acA2040-120um__23701274__20230727_105505493DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.32766666666666666,0.4077222222222222,0.07461111111111111,0.05733333333333333,0.13255555555555557,0.00011111111111111112,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2091.2M_L3_acA2040-120um__23701299__20230727_105630515DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3834444444444444,0.239,0.09938888888888889,0.16205555555555556,0.09533333333333334,0.020777777777777777,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2091.3M_L4_acA2040-120um__23670846__20230727_105806877DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.29538888888888887,0.4393888888888889,0.11633333333333333,0.09716666666666667,0.04,0.011722222222222222,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2091.4_M_L1_acA2040-120um__23670847__20230727_112807739DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.14244444444444446,0.3660555555555556,0.2727222222222222,0.16016666666666668,0.057888888888888886,0.0007222222222222222,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2092.0_M_L2_acA2040-120um__23701274__20230727_113152401DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.4732777777777778,0.3606111111111111,0.06677777777777778,0.07433333333333333,0.020666666666666667,0.004333333333333333,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2092.1M_L3_acA2040-120um__23701299__20230727_113245593DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.38916666666666666,0.36533333333333334,0.0545,0.13316666666666666,0.0515,0.006333333333333333,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2092.2M_L4_acA2040-120um__23670846__20230727_113406584DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.4603333333333333,0.39561111111111114,0.03588888888888889,0.06855555555555555,0.03777777777777778,0.0018333333333333333,Group2_0.5mgkg,Male_Group2_0.5mgkg_3_2092.3_M_L1_acA2040-120um__23670847__20230727_120344244DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.3517777777777778,0.35344444444444445,0.06911111111111111,0.15761111111111112,0.05538888888888889,0.012666666666666666,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2095.0_M_L1_acA2040-120um__23670847__20230727_135523906DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.2851111111111111,0.41944444444444445,0.050055555555555555,0.178,0.043611111111111114,0.023777777777777776,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2095.1_M_L2_acA2040-120um__23701274__20230727_140003330DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.46305555555555555,0.2225,0.06622222222222222,0.19461111111111112,0.052444444444444446,0.0011666666666666668,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2095.2M_L3_acA2040-120um__23701299__20230727_140051891DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.21027777777777779,0.4822222222222222,0.1597222222222222,0.10138888888888889,0.04544444444444445,0.0009444444444444445,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2095.3M_L4_acA2040-120um__23670846__20230727_140218479DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.38116666666666665,0.28305555555555556,0.17827777777777779,0.13355555555555557,0.021222222222222222,0.0027222222222222222,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2095.4_M_L1_acA2040-120um__23670847__20230727_143233933DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.18122222222222223,0.5561111111111111,0.17305555555555555,0.06944444444444445,0.011944444444444445,0.008222222222222223,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2096.0_M_L2_acA2040-120um__23701274__20230727_143600535DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.4106666666666667,0.36327777777777776,0.059166666666666666,0.14222222222222222,0.022722222222222224,0.0019444444444444444,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2096.1M_L3_acA2040-120um__23701299__20230727_143717272DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.30744444444444446,0.48577777777777775,0.0743888888888889,0.1045,0.02788888888888889,0.0,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2096.2M_L4_acA2040-120um__23670846__20230727_143857589DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.4305555555555556,0.3575,0.07027777777777777,0.10411111111111111,0.0275,0.010055555555555555,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2096.3_M_L1_acA2040-120um__23670847__20230727_150831120DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.31672222222222224,0.30572222222222223,0.12544444444444444,0.2028888888888889,0.04094444444444444,0.008277777777777778,Group3_1.0mgkg,Male_Group3_1.0mgkg_3_2096.4_M_L2_acA2040-120um__23701274__20230727_151209774DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.12266666666666666,0.7490555555555556,0.0555,0.05177777777777778,0.019555555555555555,0.0014444444444444444,Group4_5mgkg,Male_Group4_5mgkg_3_2099.0_M_L1_acA2040-120um__23670847__20230728_105138774DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.050611111111111114,0.869,0.027555555555555555,0.048,0.004833333333333334,0.0,Group4_5mgkg,Male_Group4_5mgkg_3_2099.1_M_L2__acA2040-120um__23701274__20230728_105508045DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.23094444444444445,0.7036111111111111,0.014666666666666666,0.036833333333333336,0.013944444444444445,0.0,Group4_5mgkg,Male_Group4_5mgkg_3_2099.2M_L3_acA2040-120um__23701299__20230728_105550284DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.22244444444444444,0.6582777777777777,0.035333333333333335,0.058277777777777776,0.018555555555555554,0.0071111111111111115,Group4_5mgkg,Male_Group4_5mgkg_3_2099.3M_L4_acA2040-120um__23670846__20230728_105712250DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
0.44155555555555553,0.4583888888888889,0.008722222222222221,0.065,0.026055555555555554,0.0002777777777777778,Group4_5mgkg,Male_Group4_5mgkg_3_2099.4_M_L1__acA2040-120um__23670847__20230728_112653313DLC_resnet50_LUPE_MALEDec5shuffle1_350000.csv
