behavior,duration
walking,1.1
walking,0.9
walking,2.6
walking,0.3
walking,0.2
walking,1.2
walking,0.5
walking,2.2
walking,0.4
walking,0.2
walking,0.6
walking,0.5
walking,1.4
walking,0.6
walking,0.6
walking,1.3
walking,0.2
walking,0.4
walking,1.3
walking,1.5
walking,0.2
walking,0.7
walking,0.6
walking,0.3
walking,0.2
walking,0.2
walking,0.08333333333333333
rearing,0.8
rearing,0.3
rearing,0.5
rearing,0.4
rearing,0.8
rearing,1.1
rearing,1.7
rearing,1.0
rearing,0.8
rearing,0.2
rearing,3.2
rearing,2.1
rearing,0.6
rearing,0.4
rearing,1.8
rearing,0.2
rearing,0.5
rearing,0.2
rearing,0.2
rearing,0.3
rearing,0.2
rearing,1.7
rearing,0.4
rearing,0.2
rearing,0.3
rearing,1.0
rearing,0.6
rearing,2.5
rearing,0.2
rearing,0.3
rearing,1.4
rearing,0.2
rearing,3.1
rearing,0.5
rearing,0.2
rearing,0.8
rearing,2.0
rearing,0.4
rearing,1.9
rearing,1.2
rearing,0.6
rearing,2.2
rearing,5.0
rearing,0.7
rearing,0.5
rearing,0.7
rearing,0.4
rearing,0.2
rearing,1.2
rearing,0.4
rearing,0.8
rearing,1.9
rearing,2.0
rearing,1.4
rearing,0.4
rearing,0.2
rearing,2.1
rearing,0.6
rearing,1.4
rearing,2.5
rearing,1.1
rearing,3.7
rearing,0.6
rearing,0.2
rearing,0.4
rearing,0.3
rearing,1.4
rearing,1.2
rearing,1.3
rearing,1.9
rearing,2.5
rearing,1.0
rearing,0.8
rearing,0.5
rearing,0.7
rearing,4.6
rearing,2.4
rearing,0.2
rearing,2.9
rearing,2.3
rearing,1.3
rearing,0.3
rearing,0.2
rearing,0.2
rearing,1.0
rearing,2.7
rearing,0.9
rearing,0.2
rearing,2.9
rearing,0.3
rearing,3.9
rearing,1.2
rearing,2.1
rearing,1.7
rearing,0.5
rearing,0.3
rearing,1.5
rearing,3.3
rearing,0.5
rearing,0.8
rearing,0.3
rearing,0.5
rearing,0.3
rearing,2.3
rearing,0.3
rearing,1.6
rearing,0.2
rearing,0.3
rearing,1.8
rearing,2.7
rearing,0.4
rearing,1.7
rearing,0.4
rearing,3.6
rearing,1.0
rearing,0.4
rearing,1.6
rearing,2.0
rearing,0.5
rearing,0.2
rearing,0.2
rearing,0.4
rearing,0.2
rearing,0.5
rearing,0.5
rearing,1.1
rearing,0.6
rearing,3.1
rearing,1.1
rearing,1.1
rearing,0.2
rearing,1.9
rearing,2.7
rearing,2.1
rearing,0.4
rearing,0.3
rearing,1.4
rearing,1.1
rearing,1.6
rearing,1.6
rearing,1.0
rearing,2.1
rearing,0.2
rearing,0.7
rearing,0.6
rearing,1.1
rearing,0.2
rearing,0.2
rearing,0.4
rearing,0.3
rearing,3.2
grooming,0.3
grooming,4.4
grooming,0.2
grooming,2.6
grooming,0.2
grooming,0.8
grooming,0.4
grooming,1.2
grooming,0.2
grooming,10.8
grooming,1.1
grooming,2.0
grooming,0.9
grooming,7.4
grooming,0.2
grooming,0.3
grooming,0.5
grooming,0.5
grooming,0.3
grooming,0.4
grooming,7.3
grooming,0.4
grooming,0.2
grooming,2.0
grooming,0.6
grooming,4.6
grooming,8.2
grooming,1.8
grooming,0.2
grooming,0.3
grooming,0.4
grooming,2.6
grooming,6.4
grooming,3.1
grooming,3.1
grooming,8.6
grooming,5.5
grooming,0.5
grooming,0.2
grooming,0.3
grooming,0.6
grooming,0.6
grooming,0.2
grooming,1.2
grooming,0.2
grooming,13.9
grooming,6.3
grooming,5.5
grooming,6.7
grooming,4.3
grooming,0.2
grooming,1.0
grooming,2.5
grooming,3.3
grooming,4.9
grooming,2.1
grooming,6.2
grooming,0.2
grooming,1.0
grooming,4.9
grooming,2.8
grooming,0.5
grooming,0.3
grooming,1.0
grooming,0.3
grooming,0.2
grooming,0.2
grooming,2.6
grooming,5.3
grooming,1.5
grooming,5.9
grooming,3.3
grooming,0.2
grooming,3.7
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.3
grooming,1.4
licking hindpaw L,1.8
licking hindpaw L,0.5
licking hindpaw L,0.6
licking hindpaw L,0.9
licking hindpaw L,1.6
licking hindpaw L,1.1
licking hindpaw L,1.0
licking hindpaw L,2.1
licking hindpaw L,2.1
licking hindpaw L,6.6
licking hindpaw L,3.1
licking hindpaw L,1.8
licking hindpaw L,3.5
licking hindpaw L,3.7
licking hindpaw L,1.3
licking hindpaw L,9.2
licking hindpaw L,2.9
licking hindpaw L,0.2
licking hindpaw L,0.3
licking hindpaw L,0.8
licking hindpaw L,11.3
licking hindpaw L,4.8
licking hindpaw L,5.0
licking hindpaw L,0.5
licking hindpaw L,0.2
licking hindpaw L,6.5
licking hindpaw R,
still,0.7
still,0.3
still,0.3
still,0.7
still,0.3
still,0.2
still,0.3
still,0.4
still,0.4
still,0.3
still,1.3
still,0.6
still,0.2
still,0.4
still,0.2
still,0.3
still,1.5
still,0.3
still,1.8
still,1.2
still,0.4
still,0.2
still,0.3
still,1.2
still,2.0
still,0.4
still,1.1
still,1.0
still,0.2
still,1.2
still,0.2
still,0.2
still,0.2
still,0.4
still,0.2
still,0.8
still,0.3
still,0.2
still,4.1
still,0.2
still,0.3
still,0.5
still,0.5
still,0.2
still,0.4
still,0.8
still,1.3
still,0.2
still,0.5
still,0.3
still,0.3
still,3.1
still,0.2
still,0.2
still,2.3
still,0.8
still,0.5
still,0.3
still,0.7
still,0.9
still,1.1
still,0.2
still,0.6
still,0.2
still,0.9
still,0.3
still,0.7
still,2.2
still,1.4
still,2.5
still,2.4
still,0.2
still,0.2
still,1.3
still,0.2
still,1.0
still,2.3
still,0.9
still,0.3
still,0.5
still,0.5
still,0.5
still,0.3
still,2.0
still,0.4
still,1.0
still,0.4
still,0.2
still,1.4
still,0.2
still,0.3
still,0.3
still,0.3
still,1.3
still,1.5
still,1.0
still,0.5
still,3.2
still,1.6
still,0.2
still,0.4
still,0.2
still,1.1
still,0.5
still,2.5
still,0.3
still,0.4
still,0.2
still,1.4
still,0.9
still,0.4
still,0.2
still,2.0
still,0.2
still,1.2
still,0.3
still,0.4
still,0.3
still,0.4
still,0.7
still,1.6
still,2.2
still,1.9
still,2.2
still,0.3
still,1.6
still,0.2
still,1.2
still,0.2
still,0.4
still,0.3
still,1.0
still,1.5
still,0.2
still,2.7
still,1.6
still,0.2
still,1.2
still,1.2
still,1.2
still,0.6
still,1.3
still,0.3
still,0.8
still,0.4
still,0.7
still,0.2
still,1.9
still,1.1
still,1.3
still,0.3
still,1.3
still,0.7
still,0.5
still,0.4
still,1.2
still,0.2
still,0.2
still,0.2
still,2.4
still,1.5
still,0.3
still,1.2
still,1.4
still,0.3
still,0.9
still,0.3
still,0.7
still,0.2
still,0.7
still,2.2
still,1.0
still,1.4
still,1.4
still,0.5
still,1.3
still,0.6
still,1.8
still,0.7
still,0.3
still,0.2
still,0.2
still,0.2
still,1.4
still,0.8
still,0.2
still,4.8
still,0.3
still,1.3
still,3.3
still,0.2
still,1.9
still,0.5
still,2.3
still,1.8
still,1.9
still,0.8
still,2.6
still,0.7
still,0.2
still,0.7
still,1.8
still,0.5
still,1.1
still,1.1
still,0.7
still,0.8
still,0.5
still,0.3
still,0.8
still,0.3
still,0.4
still,0.2
still,4.0
still,0.7
still,0.3
still,0.3
still,2.4
still,0.8
still,0.4
still,0.3
still,1.3
still,7.6
still,1.3
still,0.6
still,0.3
still,0.6
still,0.8
still,1.9
still,3.8
still,0.2
still,0.3
still,5.4
still,2.9
still,0.9
still,1.7
still,0.8
still,0.3
still,1.5
still,0.4
still,4.6
still,0.2
still,0.2
still,1.0
still,1.0
still,0.4
still,0.8
still,1.0
still,0.4
still,0.5
still,0.5
still,0.3
still,3.2
still,0.2
still,2.4
still,0.3
still,0.5
still,2.8
still,2.3
still,6.6
still,4.0
still,0.3
still,0.6
still,1.8
still,0.2
still,0.3
still,0.5
still,2.1
still,2.2
still,0.4
still,1.2
still,0.2
still,0.4
still,2.4
still,0.3
still,0.3
still,0.2
still,0.8
still,0.6
still,0.2
still,1.5
still,1.7
still,1.4
still,0.2
still,0.3
still,0.4
still,0.2
still,0.8
still,1.7
still,0.6
still,0.2
still,0.5
still,1.4
still,1.4
still,0.2
still,2.1
still,0.9
still,0.2
still,0.4
still,1.5
still,2.4
still,0.4
still,1.2
still,0.9
still,0.6
still,0.2
still,0.5
still,0.4
still,0.3
still,0.8
still,1.5
still,0.4
still,0.2
still,2.0
still,1.4
still,0.5
still,1.0
still,0.3
still,4.2
still,0.4
still,0.2
still,0.3
still,1.5
still,0.6
still,0.2
still,1.2
still,0.2
still,0.2
still,0.3
still,0.5
still,0.2
still,0.7
still,2.9
still,0.4
still,0.4
still,0.5
still,0.2
still,0.5
still,0.2
still,0.5
still,0.4
still,0.3
still,0.2
still,2.4
still,0.3
still,0.3
still,1.6
still,0.3
still,0.2
still,0.4
still,1.3
still,0.5
still,0.4
still,1.1
still,6.1
still,2.2
still,0.7
still,0.2
still,1.7
still,7.5
still,1.3
still,1.8
still,0.2
still,3.0
still,0.9
still,1.5
still,1.5
still,1.3
still,0.7
still,0.8
still,0.9
still,0.9
still,1.8
still,2.5
still,0.9
still,0.2
still,0.5
still,0.8
still,0.4
still,1.7
still,1.4
still,2.1
still,4.3
still,0.9
still,0.5
still,0.8
still,0.2
still,0.9
still,0.2
still,0.3
still,1.2
still,2.6
still,0.3
still,0.6
still,0.3
still,2.6
still,4.5
still,1.9
still,0.4
still,1.2
still,1.6
still,0.7
still,1.6
still,0.3
still,1.6
still,3.1
still,0.9
still,3.2
still,1.5
still,0.3
still,0.8
still,0.4
still,0.2
still,2.9
still,3.3
still,0.3
still,0.8
still,0.2
still,0.5
