behavior,duration
rearing,0.5
rearing,0.3
rearing,0.3
rearing,2.0
rearing,1.4
rearing,0.3
rearing,0.3
rearing,0.9
rearing,2.0
rearing,0.5
rearing,0.5
rearing,0.5
rearing,2.7
rearing,0.7
rearing,0.4
rearing,2.6
rearing,0.3
rearing,0.7
rearing,0.2
rearing,2.5
rearing,0.3
rearing,1.4
rearing,2.0
rearing,0.3
rearing,2.9
rearing,0.2
rearing,0.2
rearing,2.6
rearing,0.2
rearing,0.3
rearing,1.8
rearing,1.4
rearing,0.8
rearing,2.1
rearing,3.5
rearing,8.1
rearing,1.5
rearing,0.9
rearing,0.7
rearing,2.5
rearing,0.4
rearing,0.4
rearing,1.6
rearing,4.3
rearing,1.1
rearing,0.7
rearing,0.5
rearing,0.5
rearing,3.2
rearing,1.6
rearing,0.9
rearing,1.1
rearing,0.8
rearing,0.7
rearing,0.9
rearing,1.2
rearing,0.4
rearing,0.8
rearing,1.5
rearing,0.8
rearing,0.6
rearing,1.9
rearing,2.0
rearing,4.1
rearing,1.2
rearing,0.3
rearing,1.6
rearing,2.4
rearing,1.3
rearing,1.9
rearing,1.9
rearing,0.6
rearing,0.2
rearing,1.3
rearing,0.5
rearing,0.8
rearing,1.8
rearing,0.4
rearing,0.9
rearing,2.6
rearing,1.2
rearing,0.5
rearing,0.6
rearing,1.4
rearing,0.2
rearing,0.8
rearing,0.7
rearing,0.7
rearing,2.1
rearing,0.2
rearing,1.7
rearing,0.8
rearing,2.5
rearing,0.8
rearing,0.6
rearing,0.2
rearing,2.4
rearing,0.5
rearing,1.0
rearing,0.2
rearing,0.3
rearing,2.7
rearing,1.9
rearing,1.0
rearing,0.9
rearing,1.1
rearing,1.4
rearing,2.2
rearing,0.2
rearing,0.3
rearing,1.6
rearing,0.5
rearing,0.3
rearing,0.4
rearing,1.7
rearing,0.2
rearing,0.8
rearing,1.1
rearing,1.2
rearing,1.1
rearing,1.2
rearing,1.3
rearing,1.1
rearing,2.1
rearing,0.4
rearing,0.5
rearing,0.3
rearing,0.3
rearing,0.2
rearing,0.4
rearing,0.2
rearing,0.2
rearing,0.2
rearing,0.3
rearing,0.6
rearing,0.9
rearing,1.2
rearing,0.9
rearing,0.3
rearing,1.6
rearing,1.1
rearing,1.3
rearing,0.2
rearing,0.5
rearing,0.2
rearing,1.2
rearing,5.0
rearing,0.5
rearing,1.2
rearing,0.6
rearing,0.7
rearing,1.2
rearing,1.8
rearing,0.7
rearing,3.6
rearing,1.0
rearing,1.4
rearing,1.7
rearing,0.7
rearing,0.7
rearing,2.0
rearing,0.2
rearing,0.4
rearing,0.3
rearing,1.4
rearing,0.4
rearing,0.4
rearing,2.1
rearing,0.2
rearing,0.2
rearing,1.0
rearing,0.2
rearing,5.1
rearing,0.3
rearing,1.3
rearing,1.7
rearing,2.2
rearing,0.9
rearing,0.2
rearing,0.5
rearing,1.9
rearing,1.6
rearing,0.5
rearing,0.4
rearing,1.0
rearing,0.9
rearing,2.3
rearing,0.5
rearing,2.2
rearing,1.3
rearing,0.2
rearing,0.4
rearing,0.7
rearing,0.5
rearing,0.3
rearing,1.5
rearing,0.5
rearing,0.6
rearing,1.5
rearing,2.8
rearing,0.2
rearing,0.5
rearing,0.2
rearing,0.5
rearing,2.0
rearing,3.0
rearing,0.6
rearing,2.7
rearing,0.5
rearing,0.2
rearing,1.5
rearing,0.2
rearing,1.4
rearing,2.0
rearing,0.6
rearing,0.3
rearing,1.1
rearing,3.1
rearing,1.8
rearing,0.2
rearing,2.6
rearing,2.9
rearing,2.2
rearing,3.0
rearing,1.4
rearing,1.0
rearing,0.3
rearing,0.6
rearing,1.4
rearing,0.9
rearing,1.6
rearing,0.8
rearing,0.8
rearing,0.2
rearing,1.2
rearing,2.6
rearing,1.0
rearing,1.0
rearing,0.3
rearing,0.3
rearing,0.2
rearing,1.6
rearing,0.3
rearing,0.9
rearing,0.3
rearing,0.2
rearing,3.7
rearing,1.2
rearing,3.5
rearing,0.7
rearing,0.5
rearing,2.1
rearing,0.7
rearing,0.4
rearing,0.2
rearing,1.3
rearing,2.6
rearing,2.7
rearing,2.6
rearing,1.0
rearing,1.3
rearing,1.3
rearing,1.2
rearing,0.9
rearing,5.3
rearing,2.9
rearing,1.9
rearing,1.9
rearing,1.4
rearing,1.6
rearing,0.5
rearing,1.2
rearing,1.2
rearing,1.0
rearing,0.4
rearing,0.2
rearing,2.3
rearing,1.0
rearing,0.3
rearing,1.6
rearing,1.3
rearing,0.2
rearing,1.9
rearing,4.7
rearing,1.7
rearing,1.8
rearing,0.6833333333333333
grooming,0.3
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.2
grooming,0.4
grooming,0.4
grooming,0.3
grooming,0.6
grooming,0.2
grooming,0.6
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.3
grooming,0.2
grooming,0.2
grooming,0.4
grooming,0.6
grooming,0.3
grooming,0.3
grooming,0.8
grooming,0.2
grooming,0.3
grooming,0.8
grooming,0.6
grooming,1.0
grooming,0.2
grooming,0.4
grooming,0.4
grooming,0.2
grooming,0.7
grooming,0.3
grooming,1.1
grooming,0.4
grooming,1.0
grooming,0.3
grooming,0.7
grooming,0.4
grooming,0.2
grooming,1.2
grooming,0.9
grooming,0.5
grooming,0.3
grooming,0.4
grooming,0.4
grooming,0.4
grooming,0.5
grooming,0.3
grooming,0.2
grooming,0.4
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.7
grooming,0.4
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.4
grooming,0.2
grooming,0.3
grooming,0.3
grooming,0.3
grooming,0.2
grooming,1.2
grooming,0.4
grooming,0.3
grooming,0.2
grooming,0.6
grooming,0.4
grooming,0.2
grooming,2.3
grooming,0.2
grooming,0.9
grooming,0.6
grooming,0.5
grooming,9.5
grooming,0.8
grooming,3.0
grooming,0.7
grooming,0.2
grooming,1.0
grooming,0.7
grooming,0.2
grooming,0.4
grooming,0.4
grooming,0.2
grooming,0.8
grooming,0.3
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.4
grooming,0.6
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.7
grooming,0.8
grooming,0.7
grooming,0.3
grooming,0.5
grooming,0.3
grooming,0.2
grooming,0.9
grooming,0.3
grooming,0.5
grooming,0.2
grooming,0.4
grooming,0.9
grooming,0.5
grooming,0.4
grooming,0.2
grooming,0.3
grooming,2.3
grooming,0.2
grooming,0.5
grooming,1.2
grooming,0.8
grooming,0.4
grooming,0.3
grooming,0.7
grooming,0.2
grooming,0.4
grooming,0.3
grooming,0.4
grooming,0.4
grooming,1.0
grooming,0.4
grooming,0.3
grooming,2.3
grooming,0.5
grooming,0.2
grooming,0.4
grooming,0.4
grooming,0.3
grooming,1.2
grooming,0.2
grooming,0.5
grooming,0.3
grooming,0.3
grooming,0.7
grooming,1.2
grooming,0.2
grooming,0.3
grooming,0.5
grooming,0.7
grooming,0.6
grooming,0.7
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.5
grooming,0.2
grooming,1.4
grooming,1.1
grooming,0.3
grooming,0.2
grooming,0.4
grooming,0.4
grooming,0.2
grooming,1.2
grooming,0.6
grooming,0.3
grooming,0.2
grooming,1.1
grooming,0.2
grooming,0.3
grooming,0.3
grooming,0.2
grooming,0.3
grooming,0.4
grooming,0.2
grooming,0.4
grooming,0.2
grooming,0.3
grooming,0.3
grooming,0.5
grooming,0.6
grooming,0.5
grooming,0.6
grooming,0.9
grooming,0.5
grooming,0.3
grooming,0.2
grooming,0.3
grooming,0.6
grooming,0.2
grooming,0.8
grooming,0.2
grooming,0.4
grooming,0.2
grooming,0.4
grooming,0.2
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.4
grooming,0.3
grooming,1.6
grooming,0.2
grooming,0.3
grooming,0.3
grooming,0.4
grooming,0.2
grooming,0.3
grooming,0.2
grooming,0.9
grooming,0.2
grooming,0.2
grooming,1.1
grooming,0.6
grooming,0.7
grooming,0.3
grooming,0.4
grooming,1.1
grooming,0.8
grooming,1.2
grooming,0.4
grooming,0.3
grooming,0.2
grooming,0.4
grooming,0.2
grooming,0.5
grooming,0.3
grooming,0.5
grooming,0.4
grooming,0.4
grooming,0.2
grooming,0.2
grooming,0.3
grooming,0.2
grooming,2.1
grooming,0.8
grooming,0.2
grooming,0.2
grooming,1.3
grooming,0.6
grooming,2.7
grooming,0.4
grooming,0.2
grooming,0.9
grooming,0.3
grooming,0.4
grooming,1.5
grooming,0.6
grooming,0.5
grooming,1.8
grooming,0.5
grooming,0.6
grooming,0.2
grooming,0.8
grooming,0.2
grooming,4.8
grooming,0.9
grooming,1.2
grooming,0.3
grooming,0.2
grooming,0.2
grooming,1.6
grooming,0.2
grooming,0.4
grooming,0.6
grooming,0.2
grooming,0.2
grooming,0.3
grooming,1.0
grooming,0.7
grooming,0.7
grooming,3.9
grooming,14.5
grooming,0.3
grooming,0.5
