File,Behavior,AvgDisplacement
2109.0M_L3_acA2040-120um__23701299__20230707_141704742DLC_resnet50_LUPE_MALEDec5shuffle1_350000,still,3.33962608067146
2109.0M_L3_acA2040-120um__23701299__20230707_141704742DLC_resnet50_LUPE_MALEDec5shuffle1_350000,walking,7.11857687100349
2109.0M_L3_acA2040-120um__23701299__20230707_141704742DLC_resnet50_LUPE_MALEDec5shuffle1_350000,rearing,4.409869437591735
2109.0M_L3_acA2040-120um__23701299__20230707_141704742DLC_resnet50_LUPE_MALEDec5shuffle1_350000,grooming,5.8011512614536525
2109.0M_L3_acA2040-120um__23701299__20230707_141704742DLC_resnet50_LUPE_MALEDec5shuffle1_350000,licking hindpaw L,6.98934357628341
2109.0M_L3_acA2040-120um__23701299__20230707_141704742DLC_resnet50_LUPE_MALEDec5shuffle1_350000,licking hindpaw R,0.0
