File,Behavior,AvgDisplacement
2109.4M_L3_acA2040-120um__23701299__20230707_145343367DLC_resnet50_LUPE_MALEDec5shuffle1_350000,still,3.3148419104324334
2109.4M_L3_acA2040-120um__23701299__20230707_145343367DLC_resnet50_LUPE_MALEDec5shuffle1_350000,walking,6.55293545883996
2109.4M_L3_acA2040-120um__23701299__20230707_145343367DLC_resnet50_LUPE_MALEDec5shuffle1_350000,rearing,4.078284157834005
2109.4M_L3_acA2040-120um__23701299__20230707_145343367DLC_resnet50_LUPE_MALEDec5shuffle1_350000,grooming,4.95242853439132
2109.4M_L3_acA2040-120um__23701299__20230707_145343367DLC_resnet50_LUPE_MALEDec5shuffle1_350000,licking hindpaw L,6.891209969560004
2109.4M_L3_acA2040-120um__23701299__20230707_145343367DLC_resnet50_LUPE_MALEDec5shuffle1_350000,licking hindpaw R,0.0
