File,Behavior,AvgDisplacement
1_2087.1_M_L2_acA2040-120um__23701274__20230707_100309909DLC_resnet50_LUPE_MALEDec5shuffle1_350000,still,2.930856207727543
1_2087.1_M_L2_acA2040-120um__23701274__20230707_100309909DLC_resnet50_LUPE_MALEDec5shuffle1_350000,walking,6.178154596260782
1_2087.1_M_L2_acA2040-120um__23701274__20230707_100309909DLC_resnet50_LUPE_MALEDec5shuffle1_350000,rearing,3.2493777441275262
1_2087.1_M_L2_acA2040-120um__23701274__20230707_100309909DLC_resnet50_LUPE_MALEDec5shuffle1_350000,grooming,3.5268020830202786
1_2087.1_M_L2_acA2040-120um__23701274__20230707_100309909DLC_resnet50_LUPE_MALEDec5shuffle1_350000,licking hindpaw L,0.0
1_2087.1_M_L2_acA2040-120um__23701274__20230707_100309909DLC_resnet50_LUPE_MALEDec5shuffle1_350000,licking hindpaw R,2.9787976011473205
