frame,behavior,behavior_label
14788,2,rearing
14789,2,rearing
14790,2,rearing
14791,2,rearing
14792,2,rearing
14793,2,rearing
14794,2,rearing
14795,2,rearing
14796,2,rearing
14797,2,rearing
14798,2,rearing
14799,2,rearing
14800,2,rearing
14801,2,rearing
14802,2,rearing
14803,2,rearing
14804,2,rearing
14805,2,rearing
14806,2,rearing
14807,2,rearing
14808,2,rearing
14809,2,rearing
14810,2,rearing
14811,2,rearing
14812,2,rearing
14813,2,rearing
14814,2,rearing
14815,2,rearing
14816,2,rearing
14817,2,rearing
14818,2,rearing
14819,2,rearing
14820,2,rearing
14821,2,rearing
14822,2,rearing
14823,2,rearing
14824,2,rearing
14825,2,rearing
14826,2,rearing
14827,2,rearing
14828,2,rearing
14829,2,rearing
14830,2,rearing
14831,2,rearing
14832,2,rearing
14833,2,rearing
14834,2,rearing
14835,2,rearing
14836,2,rearing
14837,2,rearing
14838,2,rearing
14839,2,rearing
14840,2,rearing
14841,2,rearing
14842,2,rearing
14843,2,rearing
14844,2,rearing
14845,2,rearing
14846,2,rearing
14847,2,rearing
14848,2,rearing
14849,2,rearing
14850,2,rearing
14851,2,rearing
14852,2,rearing
14853,2,rearing
14854,2,rearing
14855,2,rearing
14856,2,rearing
14857,2,rearing
14858,2,rearing
14859,2,rearing
14860,2,rearing
14861,2,rearing
14862,2,rearing
14863,2,rearing
14864,2,rearing
14865,2,rearing
14866,2,rearing
14867,2,rearing
14868,2,rearing
14869,2,rearing
14870,2,rearing
14871,2,rearing
14872,2,rearing
14873,2,rearing
14874,2,rearing
14875,2,rearing
14876,2,rearing
14877,2,rearing
14878,2,rearing
14879,2,rearing
14880,2,rearing
14881,2,rearing
14882,2,rearing
14883,2,rearing
14884,2,rearing
14885,2,rearing
14886,2,rearing
14887,2,rearing
14888,2,rearing
14889,2,rearing
14890,2,rearing
14891,2,rearing
14892,2,rearing
14893,2,rearing
14894,2,rearing
14895,2,rearing
14896,2,rearing
14897,2,rearing
14898,2,rearing
14899,2,rearing
14900,2,rearing
14901,2,rearing
14902,2,rearing
14903,2,rearing
14904,2,rearing
14905,2,rearing
14906,2,rearing
14907,2,rearing
14908,2,rearing
14909,2,rearing
14910,2,rearing
14911,2,rearing
14912,2,rearing
14913,2,rearing
14914,2,rearing
14915,2,rearing
14916,2,rearing
14917,2,rearing
14918,2,rearing
14919,2,rearing
14920,2,rearing
14921,2,rearing
14922,2,rearing
14923,2,rearing
14924,2,rearing
14925,2,rearing
14926,2,rearing
14927,2,rearing
14928,2,rearing
14929,2,rearing
14930,2,rearing
14931,2,rearing
14932,2,rearing
14933,2,rearing
14934,2,rearing
14935,2,rearing
14936,2,rearing
14937,2,rearing
14938,2,rearing
14939,2,rearing
14940,2,rearing
14941,2,rearing
14942,2,rearing
14943,2,rearing
14944,2,rearing
14945,2,rearing
14946,2,rearing
14947,2,rearing
14948,2,rearing
14949,2,rearing
14950,2,rearing
14951,2,rearing
14952,2,rearing
14953,2,rearing
14954,2,rearing
14955,2,rearing
14956,2,rearing
14957,2,rearing
14958,2,rearing
14959,2,rearing
14960,2,rearing
14961,2,rearing
14962,2,rearing
14963,2,rearing
14964,2,rearing
14965,2,rearing
14966,2,rearing
14967,2,rearing
14968,2,rearing
14969,2,rearing
14970,2,rearing
14971,2,rearing
14972,2,rearing
14973,2,rearing
14974,2,rearing
14975,2,rearing
14976,2,rearing
14977,2,rearing
14978,2,rearing
14979,2,rearing
14980,2,rearing
14981,2,rearing
14982,2,rearing
14983,2,rearing
14984,2,rearing
14985,2,rearing
14986,2,rearing
14987,2,rearing
14988,2,rearing
14989,2,rearing
14990,2,rearing
14991,2,rearing
14992,2,rearing
14993,2,rearing
14994,2,rearing
14995,2,rearing
14996,2,rearing
14997,2,rearing
14998,2,rearing
14999,2,rearing
15000,2,rearing
15001,2,rearing
15002,2,rearing
15003,2,rearing
15004,2,rearing
15005,2,rearing
15006,2,rearing
15007,2,rearing
15008,2,rearing
15009,2,rearing
15010,2,rearing
15011,2,rearing
15012,2,rearing
15013,2,rearing
15014,2,rearing
15015,2,rearing
15016,2,rearing
15017,2,rearing
15018,2,rearing
15019,2,rearing
15020,2,rearing
15021,2,rearing
15022,2,rearing
15023,2,rearing
15024,2,rearing
15025,2,rearing
15026,2,rearing
15027,2,rearing
15028,2,rearing
15029,2,rearing
15030,2,rearing
15031,2,rearing
15032,2,rearing
15033,2,rearing
15034,2,rearing
15035,2,rearing
15036,2,rearing
15037,2,rearing
15038,2,rearing
15039,2,rearing
15040,2,rearing
15041,2,rearing
15042,2,rearing
15043,2,rearing
15044,2,rearing
15045,2,rearing
15046,2,rearing
15047,2,rearing
15048,2,rearing
15049,2,rearing
15050,2,rearing
15051,2,rearing
15052,2,rearing
15053,2,rearing
15054,2,rearing
15055,3,grooming
15056,3,grooming
15057,3,grooming
15058,3,grooming
15059,3,grooming
15060,3,grooming
15061,3,grooming
15062,3,grooming
15063,3,grooming
15064,3,grooming
15065,3,grooming
15066,3,grooming
15067,3,grooming
15068,3,grooming
15069,3,grooming
15070,3,grooming
15071,3,grooming
15072,3,grooming
15073,3,grooming
15074,3,grooming
15075,3,grooming
15076,3,grooming
15077,3,grooming
15078,3,grooming
15079,3,grooming
15080,3,grooming
15081,3,grooming
15082,3,grooming
15083,3,grooming
15084,3,grooming
15085,3,grooming
15086,3,grooming
15087,3,grooming
15088,3,grooming
15089,3,grooming
15090,3,grooming
15091,2,rearing
15092,2,rearing
15093,2,rearing
15094,2,rearing
15095,2,rearing
15096,2,rearing
15097,2,rearing
15098,2,rearing
15099,2,rearing
15100,2,rearing
15101,2,rearing
15102,2,rearing
15103,2,rearing
15104,2,rearing
15105,2,rearing
15106,2,rearing
15107,2,rearing
15108,2,rearing
15109,2,rearing
15110,2,rearing
15111,2,rearing
15112,2,rearing
15113,2,rearing
15114,2,rearing
15115,2,rearing
15116,2,rearing
15117,2,rearing
15118,2,rearing
15119,2,rearing
15120,2,rearing
15121,2,rearing
15122,2,rearing
15123,2,rearing
