frame,behavior,behavior_label
56398,0,still
56399,0,still
56400,0,still
56401,0,still
56402,0,still
56403,0,still
56404,0,still
56405,0,still
56406,0,still
56407,0,still
56408,0,still
56409,0,still
56410,0,still
56411,0,still
56412,0,still
56413,0,still
56414,0,still
56415,0,still
56416,0,still
56417,0,still
56418,0,still
56419,0,still
56420,0,still
56421,0,still
56422,0,still
56423,0,still
56424,0,still
56425,1,walking
56426,1,walking
56427,1,walking
56428,1,walking
56429,1,walking
56430,1,walking
56431,1,walking
56432,1,walking
56433,1,walking
56434,1,walking
56435,1,walking
56436,1,walking
56437,1,walking
56438,1,walking
56439,1,walking
56440,1,walking
56441,1,walking
56442,1,walking
56443,0,still
56444,0,still
56445,0,still
56446,0,still
56447,0,still
56448,0,still
56449,0,still
56450,0,still
56451,0,still
56452,0,still
56453,0,still
56454,0,still
56455,0,still
56456,0,still
56457,0,still
56458,0,still
56459,0,still
56460,0,still
56461,0,still
56462,0,still
56463,0,still
56464,0,still
56465,0,still
56466,0,still
56467,0,still
56468,0,still
56469,0,still
56470,0,still
56471,0,still
56472,0,still
56473,0,still
56474,0,still
56475,0,still
56476,0,still
56477,0,still
56478,0,still
56479,0,still
56480,0,still
56481,0,still
56482,0,still
56483,0,still
56484,0,still
56485,0,still
56486,0,still
56487,0,still
56488,0,still
56489,0,still
56490,0,still
56491,0,still
56492,0,still
56493,0,still
56494,0,still
56495,0,still
56496,0,still
56497,0,still
56498,0,still
56499,0,still
56500,0,still
56501,0,still
56502,0,still
56503,0,still
56504,0,still
56505,0,still
56506,0,still
56507,0,still
56508,0,still
56509,0,still
56510,0,still
56511,0,still
56512,0,still
56513,0,still
56514,0,still
56515,0,still
56516,0,still
56517,0,still
56518,0,still
56519,0,still
56520,0,still
56521,0,still
56522,0,still
56523,0,still
56524,0,still
56525,0,still
56526,0,still
56527,0,still
56528,0,still
56529,0,still
56530,0,still
56531,0,still
56532,0,still
56533,0,still
56534,0,still
56535,0,still
56536,0,still
56537,0,still
56538,0,still
56539,0,still
56540,0,still
56541,0,still
56542,0,still
56543,0,still
56544,0,still
56545,0,still
56546,0,still
56547,0,still
56548,0,still
56549,0,still
56550,0,still
56551,0,still
56552,0,still
56553,0,still
56554,0,still
56555,0,still
56556,0,still
56557,0,still
56558,0,still
56559,0,still
56560,0,still
56561,0,still
56562,0,still
56563,0,still
56564,0,still
56565,0,still
56566,0,still
56567,0,still
56568,0,still
56569,0,still
56570,0,still
56571,0,still
56572,0,still
56573,0,still
56574,0,still
56575,0,still
56576,0,still
56577,0,still
56578,0,still
56579,0,still
56580,0,still
56581,0,still
56582,0,still
56583,0,still
56584,0,still
56585,0,still
56586,0,still
56587,0,still
56588,0,still
56589,0,still
56590,0,still
56591,0,still
56592,0,still
56593,0,still
56594,0,still
56595,0,still
56596,0,still
56597,0,still
56598,0,still
56599,0,still
56600,0,still
56601,0,still
56602,0,still
56603,0,still
56604,0,still
56605,0,still
56606,0,still
56607,0,still
56608,0,still
56609,0,still
56610,0,still
56611,0,still
56612,0,still
56613,0,still
56614,0,still
56615,0,still
56616,0,still
56617,0,still
56618,0,still
56619,0,still
56620,0,still
56621,0,still
56622,0,still
56623,0,still
56624,0,still
56625,0,still
56626,0,still
56627,0,still
56628,0,still
56629,1,walking
56630,1,walking
56631,1,walking
