Group,Condition,Time Group,Behavior,Fraction Time,Bouts per Minute,Mean Bout Duration (s)
Combined,Control,0-10 min,1,0.4696969696969697,25.454545454545453,1.1071428571428572
Combined,Control,0-10 min,2,0.2556060606060606,16.0,0.9585227272727272
Combined,Control,0-10 min,0,0.1778787878787879,16.818181818181817,0.6345945945945946
Combined,Control,0-10 min,3,0.09681818181818182,6.818181818181818,0.852
Combined,Control,11-30 min,2,0.3651754385964912,20.894736842105264,1.0486146095717883
Combined,Control,11-30 min,3,0.18157894736842106,13.789473684210526,0.7900763358778626
Combined,Control,11-30 min,0,0.15464912280701754,14.631578947368421,0.6341726618705036
Combined,Control,11-30 min,1,0.2957017543859649,19.42105263157895,0.913550135501355
Combined,Control,11-30 min,5,0.0028947368421052633,0.2631578947368421,0.66
