time_seconds,behavior
1.9333333333333333,1
1.95,1
1.9666666666666666,1
1.9833333333333334,1
2.0,1
2.0166666666666666,1
2.033333333333333,1
2.05,1
2.066666666666667,1
2.0833333333333335,1
2.1,1
2.1166666666666667,1
2.1333333333333333,1
2.15,1
2.1666666666666665,1
2.183333333333333,1
2.2,1
2.216666666666667,1
2.2333333333333334,1
2.25,1
2.2666666666666666,1
2.283333333333333,1
2.3,1
2.316666666666667,1
2.3333333333333335,1
2.35,1
2.3666666666666667,1
2.3833333333333333,1
2.4,1
2.4166666666666665,1
2.433333333333333,1
2.45,1
2.466666666666667,1
2.4833333333333334,1
2.5,1
2.5166666666666666,1
2.533333333333333,1
2.55,1
2.566666666666667,1
2.5833333333333335,1
2.6,1
2.6166666666666667,1
2.6333333333333333,1
2.65,1
2.6666666666666665,1
2.683333333333333,1
2.7,1
2.716666666666667,1
2.7333333333333334,1
2.75,1
2.7666666666666666,1
2.783333333333333,1
2.8,1
2.816666666666667,1
2.8333333333333335,1
2.85,1
2.8666666666666667,1
2.8833333333333333,1
2.9,1
2.9166666666666665,1
2.933333333333333,1
2.95,1
2.966666666666667,1
2.9833333333333334,1
3.0,1
3.0166666666666666,1
3.033333333333333,1
3.05,1
3.066666666666667,1
3.0833333333333335,1
3.1,1
3.1166666666666667,1
3.1333333333333333,1
3.15,1
3.1666666666666665,1
3.183333333333333,1
3.2,1
3.216666666666667,1
3.2333333333333334,1
3.25,1
3.2666666666666666,1
3.283333333333333,1
3.3,1
3.316666666666667,1
3.3333333333333335,1
3.35,1
3.3666666666666667,1
3.3833333333333333,1
3.4,1
3.4166666666666665,1
3.433333333333333,1
3.45,1
3.466666666666667,1
3.4833333333333334,1
3.5,1
3.5166666666666666,1
3.533333333333333,1
3.55,1
3.566666666666667,1
3.5833333333333335,1
3.6,1
3.6166666666666667,1
3.6333333333333333,1
3.65,1
3.6666666666666665,1
3.683333333333333,1
3.7,1
3.716666666666667,1
3.7333333333333334,1
3.75,1
3.7666666666666666,1
3.783333333333333,1
3.8,1
3.816666666666667,1
3.8333333333333335,1
3.85,1
3.8666666666666667,1
3.8833333333333333,1
3.9,1
3.9166666666666665,1
3.933333333333333,1
3.95,1
3.966666666666667,1
3.9833333333333334,1
4.0,1
4.016666666666667,1
4.033333333333333,1
4.05,1
4.066666666666666,1
4.083333333333333,1
4.1,1
4.116666666666666,1
4.133333333333334,1
4.15,1
4.166666666666667,1
4.183333333333334,1
4.2,1
4.216666666666667,1
4.233333333333333,1
4.25,1
4.266666666666667,1
4.283333333333333,1
4.3,1
4.316666666666666,1
4.333333333333333,1
4.35,1
4.366666666666666,1
4.383333333333334,1
4.4,1
4.416666666666667,1
4.433333333333334,1
4.45,1
4.466666666666667,1
4.483333333333333,1
4.5,1
4.516666666666667,1
4.533333333333333,1
4.55,1
4.566666666666666,1
4.583333333333333,1
4.6,1
4.616666666666666,1
4.633333333333334,1
4.65,1
4.666666666666667,1
4.683333333333334,1
4.7,1
4.716666666666667,1
4.733333333333333,1
4.75,1
4.766666666666667,1
4.783333333333333,1
4.8,1
4.816666666666666,1
4.833333333333333,1
4.85,1
4.866666666666666,1
4.883333333333334,1
4.9,1
4.916666666666667,1
4.933333333333334,1
4.95,1
4.966666666666667,1
4.983333333333333,1
5.0,1
5.016666666666667,1
5.033333333333333,1
5.05,1
5.066666666666666,1
5.083333333333333,1
5.1,1
5.116666666666666,1
5.133333333333334,1
5.15,1
5.166666666666667,1
5.183333333333334,1
5.2,1
5.216666666666667,1
5.233333333333333,1
5.25,1
5.266666666666667,1
5.283333333333333,1
5.3,1
5.316666666666666,1
5.333333333333333,1
5.35,1
5.366666666666666,1
5.383333333333334,1
5.4,1
5.416666666666667,1
5.433333333333334,1
5.45,1
5.466666666666667,1
5.483333333333333,1
5.5,1
5.516666666666667,1
5.533333333333333,1
5.55,1
5.566666666666666,1
5.583333333333333,1
5.6,1
5.616666666666666,1
5.633333333333334,1
5.65,1
5.666666666666667,1
5.683333333333334,1
5.7,1
5.716666666666667,1
5.733333333333333,1
5.75,1
5.766666666666667,1
5.783333333333333,1
5.8,1
5.816666666666666,1
5.833333333333333,1
5.85,1
5.866666666666666,1
5.883333333333334,1
5.9,1
5.916666666666667,1
5.933333333333334,1
5.95,1
5.966666666666667,1
5.983333333333333,1
6.0,1
6.016666666666667,1
6.033333333333333,1
6.05,1
6.066666666666666,1
6.083333333333333,1
6.1,1
6.116666666666666,1
6.133333333333334,1
6.15,1
6.166666666666667,1
6.183333333333334,1
6.2,1
6.216666666666667,1
6.233333333333333,1
6.25,1
6.266666666666667,1
6.283333333333333,1
6.3,1
6.316666666666666,1
6.333333333333333,1
6.35,1
6.366666666666666,1
6.383333333333334,1
6.4,1
6.416666666666667,1
6.433333333333334,1
6.45,1
6.466666666666667,1
6.483333333333333,1
6.5,1
6.516666666666667,1
6.533333333333333,1
6.55,1
6.566666666666666,1
6.583333333333333,1
6.6,1
6.616666666666666,1
6.633333333333334,1
6.65,1
6.666666666666667,1
6.683333333333334,1
6.7,1
6.716666666666667,1
6.733333333333333,1
6.75,1
6.766666666666667,1
6.783333333333333,1
6.8,1
6.816666666666666,1
6.833333333333333,1
6.85,1
6.866666666666666,1
6.883333333333334,1
6.9,1
6.916666666666667,1
6.933333333333334,1
6.95,1
6.966666666666667,1
6.983333333333333,1
7.0,1
7.016666666666667,1
7.033333333333333,1
7.05,1
7.066666666666666,1
7.083333333333333,1
7.1,1
7.116666666666666,1
7.133333333333334,1
7.15,1
7.166666666666667,1
7.183333333333334,1
7.2,1
7.216666666666667,1
7.233333333333333,1
7.25,1
7.266666666666667,1
7.283333333333333,1
7.3,1
7.316666666666666,1
7.333333333333333,1
7.35,1
7.366666666666666,1
7.383333333333334,1
7.4,1
7.416666666666667,1
7.433333333333334,1
7.45,1
7.466666666666667,1
7.483333333333333,1
7.5,1
7.516666666666667,1
7.533333333333333,1
7.55,1
7.566666666666666,1
7.583333333333333,1
7.6,1
7.616666666666666,1
7.633333333333334,1
7.65,1
7.666666666666667,1
7.683333333333334,1
7.7,1
7.716666666666667,1
7.733333333333333,1
7.75,1
7.766666666666667,1
7.783333333333333,1
7.8,1
7.816666666666666,1
7.833333333333333,1
7.85,1
7.866666666666666,1
7.883333333333334,1
7.9,1
7.916666666666667,1
7.933333333333334,1
7.95,1
7.966666666666667,1
7.983333333333333,1
8.0,1
8.016666666666667,1
8.033333333333333,1
8.05,1
8.066666666666666,1
8.083333333333334,1
8.1,1
8.116666666666667,1
8.133333333333333,1
8.15,1
8.166666666666666,1
8.183333333333334,1
8.2,1
8.216666666666667,1
8.233333333333333,1
8.25,1
8.266666666666667,1
8.283333333333333,1
8.3,1
8.316666666666666,1
8.333333333333334,1
8.35,1
8.366666666666667,1
8.383333333333333,1
8.4,1
8.416666666666666,1
8.433333333333334,1
8.45,1
8.466666666666667,1
8.483333333333333,1
8.5,1
8.516666666666667,1
8.533333333333333,1
8.55,1
8.566666666666666,1
8.583333333333334,1
8.6,1
8.616666666666667,1
8.633333333333333,1
8.65,1
8.666666666666666,1
8.683333333333334,1
8.7,1
8.716666666666667,1
8.733333333333333,1
8.75,1
8.766666666666667,1
8.783333333333333,1
8.8,1
8.816666666666666,1
8.833333333333334,1
8.85,1
8.866666666666667,1
8.883333333333333,1
8.9,1
8.916666666666666,1
8.933333333333334,1
8.95,1
8.966666666666667,1
8.983333333333333,1
9.0,2
9.016666666666667,2
9.033333333333333,2
9.05,2
9.066666666666666,2
9.083333333333334,2
9.1,2
9.116666666666667,2
9.133333333333333,2
9.15,2
9.166666666666666,2
9.183333333333334,2
9.2,2
9.216666666666667,2
9.233333333333333,2
9.25,2
9.266666666666667,2
9.283333333333333,2
9.3,2
9.316666666666666,2
9.333333333333334,2
9.35,2
9.366666666666667,2
9.383333333333333,2
9.4,2
9.416666666666666,2
9.433333333333334,2
9.45,2
9.466666666666667,2
9.483333333333333,2
9.5,2
9.516666666666667,2
9.533333333333333,2
9.55,2
9.566666666666666,2
9.583333333333334,2
9.6,2
9.616666666666667,2
9.633333333333333,2
9.65,2
9.666666666666666,2
9.683333333333334,2
9.7,2
9.716666666666667,2
9.733333333333333,2
9.75,2
9.766666666666667,2
9.783333333333333,2
9.8,2
9.816666666666666,2
9.833333333333334,2
9.85,2
9.866666666666667,2
9.883333333333333,2
9.9,2
9.916666666666666,2
9.933333333333334,2
9.95,2
9.966666666666667,2
9.983333333333333,2
10.0,2
10.016666666666667,2
10.033333333333333,2
10.05,2
10.066666666666666,2
10.083333333333334,2
10.1,1
10.116666666666667,1
10.133333333333333,1
10.15,1
10.166666666666666,1
10.183333333333334,1
10.2,1
10.216666666666667,1
10.233333333333333,1
10.25,1
10.266666666666667,1
10.283333333333333,1
10.3,1
10.316666666666666,1
10.333333333333334,1
10.35,1
10.366666666666667,1
10.383333333333333,1
10.4,1
10.416666666666666,1
10.433333333333334,1
10.45,1
10.466666666666667,1
10.483333333333333,1
10.5,1
10.516666666666667,1
10.533333333333333,1
10.55,1
10.566666666666666,1
10.583333333333334,1
10.6,1
10.616666666666667,1
10.633333333333333,1
10.65,1
10.666666666666666,1
10.683333333333334,1
10.7,1
10.716666666666667,1
10.733333333333333,1
10.75,1
10.766666666666667,1
10.783333333333333,1
10.8,1
10.816666666666666,1
10.833333333333334,1
10.85,1
10.866666666666667,1
10.883333333333333,1
10.9,1
10.916666666666666,1
10.933333333333334,1
10.95,1
10.966666666666667,1
10.983333333333333,1
11.0,1
11.016666666666667,1
11.033333333333333,1
11.05,1
11.066666666666666,1
11.083333333333334,1
11.1,1
11.116666666666667,1
11.133333333333333,1
11.15,1
11.166666666666666,1
11.183333333333334,1
11.2,1
11.216666666666667,1
11.233333333333333,1
11.25,1
11.266666666666667,1
11.283333333333333,1
11.3,1
11.316666666666666,1
11.333333333333334,1
11.35,1
11.366666666666667,1
11.383333333333333,1
11.4,1
11.416666666666666,1
11.433333333333334,1
11.45,1
11.466666666666667,1
11.483333333333333,1
11.5,1
11.516666666666667,1
11.533333333333333,1
11.55,1
11.566666666666666,1
11.583333333333334,1
11.6,0
11.616666666666667,0
11.633333333333333,0
11.65,0
11.666666666666666,0
11.683333333333334,0
11.7,0
11.716666666666667,0
11.733333333333333,0
11.75,0
11.766666666666667,0
11.783333333333333,0
11.8,1
11.816666666666666,1
11.833333333333334,1
11.85,1
11.866666666666667,1
11.883333333333333,1
11.9,1
11.916666666666666,1
11.933333333333334,1
11.95,1
11.966666666666667,1
11.983333333333333,1
12.0,2
12.016666666666667,2
12.033333333333333,2
12.05,2
12.066666666666666,2
12.083333333333334,2
12.1,2
12.116666666666667,2
12.133333333333333,2
12.15,2
12.166666666666666,2
12.183333333333334,2
12.2,2
12.216666666666667,2
12.233333333333333,2
12.25,2
12.266666666666667,2
12.283333333333333,2
12.3,2
12.316666666666666,2
12.333333333333334,2
12.35,2
12.366666666666667,2
12.383333333333333,2
12.4,2
12.416666666666666,2
12.433333333333334,2
12.45,2
12.466666666666667,2
12.483333333333333,2
12.5,2
12.516666666666667,2
12.533333333333333,2
12.55,2
12.566666666666666,2
12.583333333333334,2
12.6,2
12.616666666666667,2
12.633333333333333,2
12.65,2
12.666666666666666,2
12.683333333333334,2
12.7,2
12.716666666666667,2
12.733333333333333,2
12.75,2
12.766666666666667,2
12.783333333333333,2
12.8,1
12.816666666666666,1
12.833333333333334,1
12.85,1
12.866666666666667,1
12.883333333333333,1
12.9,1
12.916666666666666,1
12.933333333333334,1
12.95,1
12.966666666666667,1
12.983333333333333,1
13.0,1
13.016666666666667,1
13.033333333333333,1
13.05,1
13.066666666666666,1
13.083333333333334,1
13.1,1
13.116666666666667,1
13.133333333333333,1
13.15,1
13.166666666666666,1
13.183333333333334,1
13.2,1
13.216666666666667,1
13.233333333333333,1
13.25,1
13.266666666666667,1
13.283333333333333,1
13.3,1
13.316666666666666,1
13.333333333333334,1
13.35,1
13.366666666666667,1
13.383333333333333,1
13.4,1
13.416666666666666,1
13.433333333333334,1
13.45,1
13.466666666666667,1
13.483333333333333,1
13.5,1
13.516666666666667,1
13.533333333333333,1
13.55,1
13.566666666666666,1
13.583333333333334,1
13.6,1
13.616666666666667,1
13.633333333333333,1
13.65,1
13.666666666666666,1
13.683333333333334,1
13.7,1
13.716666666666667,1
13.733333333333333,1
13.75,1
13.766666666666667,1
13.783333333333333,1
13.8,1
13.816666666666666,1
13.833333333333334,1
13.85,1
13.866666666666667,1
13.883333333333333,1
13.9,1
13.916666666666666,1
13.933333333333334,1
13.95,1
13.966666666666667,1
13.983333333333333,1
14.0,1
14.016666666666667,1
14.033333333333333,1
14.05,1
14.066666666666666,1
14.083333333333334,1
14.1,1
14.116666666666667,1
14.133333333333333,1
14.15,1
14.166666666666666,1
14.183333333333334,1
14.2,1
14.216666666666667,1
14.233333333333333,1
14.25,1
14.266666666666667,1
14.283333333333333,1
14.3,1
14.316666666666666,1
14.333333333333334,1
14.35,1
14.366666666666667,1
14.383333333333333,1
14.4,1
14.416666666666666,1
14.433333333333334,1
14.45,1
14.466666666666667,1
14.483333333333333,1
14.5,1
14.516666666666667,1
14.533333333333333,1
14.55,1
14.566666666666666,1
14.583333333333334,1
14.6,1
14.616666666666667,1
14.633333333333333,1
14.65,1
14.666666666666666,1
14.683333333333334,1
14.7,1
14.716666666666667,1
14.733333333333333,1
14.75,1
14.766666666666667,1
14.783333333333333,1
14.8,1
14.816666666666666,1
14.833333333333334,1
14.85,1
14.866666666666667,1
14.883333333333333,1
14.9,1
14.916666666666666,1
14.933333333333334,1
14.95,1
14.966666666666667,1
14.983333333333333,1
15.0,1
15.016666666666667,1
15.033333333333333,1
15.05,1
15.066666666666666,1
15.083333333333334,1
15.1,1
15.116666666666667,1
15.133333333333333,1
15.15,1
15.166666666666666,1
15.183333333333334,1
15.2,1
15.216666666666667,1
15.233333333333333,1
15.25,1
15.266666666666667,1
15.283333333333333,1
15.3,1
15.316666666666666,1
15.333333333333334,1
15.35,1
15.366666666666667,1
15.383333333333333,1
15.4,1
15.416666666666666,1
15.433333333333334,1
15.45,1
15.466666666666667,1
15.483333333333333,1
15.5,1
15.516666666666667,1
15.533333333333333,1
15.55,1
15.566666666666666,1
15.583333333333334,1
15.6,1
15.616666666666667,1
15.633333333333333,1
15.65,1
15.666666666666666,1
15.683333333333334,1
15.7,1
15.716666666666667,1
15.733333333333333,1
15.75,1
15.766666666666667,1
15.783333333333333,1
15.8,1
15.816666666666666,1
15.833333333333334,1
15.85,1
15.866666666666667,1
15.883333333333333,1
15.9,1
15.916666666666666,1
15.933333333333334,1
15.95,1
15.966666666666667,1
15.983333333333333,1
16.0,1
16.016666666666666,1
16.033333333333335,1
16.05,1
16.066666666666666,1
16.083333333333332,1
16.1,1
16.116666666666667,1
16.133333333333333,1
16.15,1
16.166666666666668,1
16.183333333333334,1
16.2,1
16.216666666666665,1
16.233333333333334,1
16.25,1
16.266666666666666,1
16.283333333333335,1
16.3,1
16.316666666666666,1
16.333333333333332,1
16.35,1
16.366666666666667,1
16.383333333333333,1
16.4,1
16.416666666666668,1
16.433333333333334,1
16.45,1
16.466666666666665,1
16.483333333333334,1
16.5,1
16.516666666666666,1
16.533333333333335,1
16.55,1
16.566666666666666,1
16.583333333333332,1
16.6,1
16.616666666666667,1
16.633333333333333,1
16.65,1
16.666666666666668,1
16.683333333333334,1
16.7,1
16.716666666666665,1
16.733333333333334,1
16.75,1
16.766666666666666,1
16.783333333333335,1
16.8,1
16.816666666666666,1
16.833333333333332,1
16.85,1
16.866666666666667,1
16.883333333333333,1
16.9,1
16.916666666666668,1
16.933333333333334,1
16.95,1
16.966666666666665,1
16.983333333333334,1
17.0,1
17.016666666666666,1
17.033333333333335,1
17.05,1
17.066666666666666,1
17.083333333333332,1
17.1,1
17.116666666666667,1
17.133333333333333,1
17.15,1
17.166666666666668,1
17.183333333333334,1
17.2,1
17.216666666666665,1
17.233333333333334,1
17.25,1
17.266666666666666,1
17.283333333333335,1
17.3,1
17.316666666666666,1
17.333333333333332,1
17.35,1
17.366666666666667,1
17.383333333333333,1
17.4,1
17.416666666666668,1
17.433333333333334,1
17.45,1
17.466666666666665,1
17.483333333333334,1
17.5,1
17.516666666666666,1
17.533333333333335,1
17.55,1
17.566666666666666,1
17.583333333333332,1
17.6,1
17.616666666666667,1
17.633333333333333,1
17.65,1
17.666666666666668,1
17.683333333333334,1
17.7,1
17.716666666666665,1
17.733333333333334,1
17.75,1
17.766666666666666,1
17.783333333333335,1
17.8,1
17.816666666666666,1
17.833333333333332,1
17.85,1
17.866666666666667,1
17.883333333333333,1
17.9,1
17.916666666666668,1
17.933333333333334,1
17.95,1
17.966666666666665,1
17.983333333333334,1
18.0,1
18.016666666666666,1
18.033333333333335,1
18.05,1
18.066666666666666,1
18.083333333333332,1
18.1,1
18.116666666666667,1
18.133333333333333,1
18.15,1
18.166666666666668,1
18.183333333333334,1
18.2,1
18.216666666666665,1
18.233333333333334,1
18.25,1
18.266666666666666,1
18.283333333333335,1
18.3,1
18.316666666666666,1
18.333333333333332,1
18.35,1
18.366666666666667,1
18.383333333333333,1
18.4,1
18.416666666666668,1
18.433333333333334,1
18.45,1
18.466666666666665,1
18.483333333333334,1
18.5,1
18.516666666666666,1
18.533333333333335,1
18.55,1
18.566666666666666,1
18.583333333333332,1
18.6,1
18.616666666666667,1
18.633333333333333,1
18.65,1
18.666666666666668,1
18.683333333333334,1
18.7,1
18.716666666666665,1
18.733333333333334,1
18.75,1
18.766666666666666,1
18.783333333333335,1
18.8,1
18.816666666666666,1
18.833333333333332,1
18.85,1
18.866666666666667,1
18.883333333333333,1
18.9,1
18.916666666666668,1
18.933333333333334,1
18.95,1
18.966666666666665,1
18.983333333333334,1
19.0,1
19.016666666666666,1
19.033333333333335,1
19.05,1
19.066666666666666,1
19.083333333333332,1
19.1,1
19.116666666666667,1
19.133333333333333,1
19.15,1
19.166666666666668,1
19.183333333333334,1
19.2,1
19.216666666666665,1
19.233333333333334,1
19.25,1
19.266666666666666,1
19.283333333333335,1
19.3,0
19.316666666666666,0
19.333333333333332,0
19.35,0
19.366666666666667,0
19.383333333333333,0
19.4,0
19.416666666666668,0
19.433333333333334,0
19.45,0
19.466666666666665,0
19.483333333333334,0
19.5,1
19.516666666666666,1
19.533333333333335,1
19.55,1
19.566666666666666,1
19.583333333333332,1
19.6,1
19.616666666666667,1
19.633333333333333,1
19.65,1
19.666666666666668,1
19.683333333333334,1
19.7,1
19.716666666666665,1
19.733333333333334,1
19.75,1
19.766666666666666,1
19.783333333333335,1
19.8,0
19.816666666666666,0
19.833333333333332,0
19.85,0
19.866666666666667,0
19.883333333333333,0
19.9,0
19.916666666666668,0
19.933333333333334,0
19.95,0
19.966666666666665,0
19.983333333333334,0
20.0,1
20.016666666666666,1
20.033333333333335,1
20.05,1
20.066666666666666,1
20.083333333333332,1
20.1,1
20.116666666666667,1
20.133333333333333,1
20.15,1
20.166666666666668,1
20.183333333333334,1
20.2,1
20.216666666666665,1
20.233333333333334,1
20.25,1
20.266666666666666,1
20.283333333333335,1
20.3,1
20.316666666666666,1
20.333333333333332,1
20.35,1
20.366666666666667,1
20.383333333333333,1
20.4,1
20.416666666666668,1
20.433333333333334,1
20.45,1
20.466666666666665,1
20.483333333333334,1
20.5,1
20.516666666666666,1
20.533333333333335,1
20.55,1
20.566666666666666,1
20.583333333333332,1
20.6,1
20.616666666666667,1
20.633333333333333,1
20.65,1
20.666666666666668,1
20.683333333333334,1
20.7,1
20.716666666666665,1
20.733333333333334,1
20.75,1
20.766666666666666,1
20.783333333333335,1
20.8,1
20.816666666666666,1
20.833333333333332,1
20.85,1
20.866666666666667,1
20.883333333333333,1
20.9,1
20.916666666666668,1
20.933333333333334,1
20.95,1
20.966666666666665,1
20.983333333333334,1
21.0,1
21.016666666666666,1
21.033333333333335,1
21.05,1
21.066666666666666,1
21.083333333333332,1
21.1,1
21.116666666666667,1
21.133333333333333,1
21.15,1
21.166666666666668,1
21.183333333333334,1
21.2,1
21.216666666666665,1
21.233333333333334,1
21.25,1
21.266666666666666,1
21.283333333333335,1
21.3,1
21.316666666666666,1
21.333333333333332,1
21.35,1
21.366666666666667,1
21.383333333333333,1
21.4,1
21.416666666666668,1
21.433333333333334,1
21.45,1
21.466666666666665,1
21.483333333333334,1
21.5,1
21.516666666666666,1
21.533333333333335,1
21.55,1
21.566666666666666,1
21.583333333333332,1
21.6,1
21.616666666666667,1
21.633333333333333,1
21.65,1
21.666666666666668,1
21.683333333333334,1
21.7,1
21.716666666666665,1
21.733333333333334,1
21.75,1
21.766666666666666,1
21.783333333333335,1
21.8,1
21.816666666666666,1
21.833333333333332,1
21.85,1
21.866666666666667,1
21.883333333333333,1
21.9,1
21.916666666666668,1
21.933333333333334,1
21.95,1
21.966666666666665,1
21.983333333333334,1
22.0,1
22.016666666666666,1
22.033333333333335,1
22.05,1
22.066666666666666,1
22.083333333333332,1
22.1,1
22.116666666666667,1
22.133333333333333,1
22.15,1
22.166666666666668,1
22.183333333333334,1
22.2,1
22.216666666666665,1
22.233333333333334,1
22.25,1
22.266666666666666,1
22.283333333333335,1
22.3,1
22.316666666666666,1
22.333333333333332,1
22.35,1
22.366666666666667,1
22.383333333333333,1
22.4,1
22.416666666666668,1
22.433333333333334,1
22.45,1
22.466666666666665,1
22.483333333333334,1
22.5,1
22.516666666666666,1
22.533333333333335,1
22.55,1
22.566666666666666,1
22.583333333333332,1
22.6,1
22.616666666666667,1
22.633333333333333,1
22.65,1
22.666666666666668,1
22.683333333333334,1
22.7,1
22.716666666666665,1
22.733333333333334,1
22.75,1
22.766666666666666,1
22.783333333333335,1
22.8,1
22.816666666666666,1
22.833333333333332,1
22.85,1
22.866666666666667,1
22.883333333333333,1
22.9,1
22.916666666666668,1
22.933333333333334,1
22.95,1
22.966666666666665,1
22.983333333333334,1
23.0,1
23.016666666666666,1
23.033333333333335,1
23.05,1
23.066666666666666,1
23.083333333333332,1
23.1,1
23.116666666666667,1
23.133333333333333,1
23.15,1
23.166666666666668,1
23.183333333333334,1
23.2,1
23.216666666666665,1
23.233333333333334,1
23.25,1
23.266666666666666,1
23.283333333333335,1
23.3,1
23.316666666666666,1
23.333333333333332,1
23.35,1
23.366666666666667,1
23.383333333333333,1
23.4,1
23.416666666666668,1
23.433333333333334,1
23.45,1
23.466666666666665,1
23.483333333333334,1
23.5,1
23.516666666666666,1
23.533333333333335,1
23.55,1
23.566666666666666,1
23.583333333333332,1
23.6,1
23.616666666666667,1
23.633333333333333,1
23.65,1
23.666666666666668,1
23.683333333333334,1
23.7,1
23.716666666666665,1
23.733333333333334,1
23.75,1
23.766666666666666,1
23.783333333333335,1
23.8,1
23.816666666666666,1
23.833333333333332,1
23.85,1
23.866666666666667,1
23.883333333333333,1
23.9,1
23.916666666666668,1
23.933333333333334,1
23.95,1
23.966666666666665,1
23.983333333333334,1
24.0,1
24.016666666666666,1
24.033333333333335,1
24.05,1
24.066666666666666,1
24.083333333333332,1
24.1,1
24.116666666666667,1
24.133333333333333,1
24.15,1
24.166666666666668,1
24.183333333333334,1
24.2,1
24.216666666666665,1
24.233333333333334,1
24.25,1
24.266666666666666,1
24.283333333333335,1
24.3,1
24.316666666666666,1
24.333333333333332,1
24.35,1
24.366666666666667,1
24.383333333333333,1
24.4,1
24.416666666666668,1
24.433333333333334,1
24.45,1
24.466666666666665,1
24.483333333333334,1
24.5,1
24.516666666666666,1
24.533333333333335,1
24.55,1
24.566666666666666,1
24.583333333333332,1
24.6,1
24.616666666666667,1
24.633333333333333,1
24.65,1
24.666666666666668,1
24.683333333333334,1
24.7,1
24.716666666666665,1
24.733333333333334,1
24.75,1
24.766666666666666,1
24.783333333333335,1
24.8,0
24.816666666666666,0
24.833333333333332,0
24.85,0
24.866666666666667,0
24.883333333333333,0
24.9,0
24.916666666666668,0
24.933333333333334,0
24.95,0
24.966666666666665,0
24.983333333333334,0
25.0,0
25.016666666666666,0
25.033333333333335,0
25.05,0
25.066666666666666,0
25.083333333333332,0
25.1,0
25.116666666666667,0
25.133333333333333,0
25.15,0
25.166666666666668,0
25.183333333333334,0
25.2,1
25.216666666666665,1
25.233333333333334,1
25.25,1
25.266666666666666,1
25.283333333333335,1
25.3,1
25.316666666666666,1
25.333333333333332,1
25.35,1
25.366666666666667,1
25.383333333333333,1
25.4,1
25.416666666666668,1
25.433333333333334,1
25.45,1
25.466666666666665,1
25.483333333333334,1
25.5,1
25.516666666666666,1
25.533333333333335,1
25.55,1
25.566666666666666,1
25.583333333333332,1
25.6,1
25.616666666666667,1
25.633333333333333,1
25.65,1
25.666666666666668,1
25.683333333333334,1
25.7,1
25.716666666666665,1
25.733333333333334,1
25.75,1
25.766666666666666,1
25.783333333333335,1
25.8,1
25.816666666666666,1
25.833333333333332,1
25.85,1
25.866666666666667,1
25.883333333333333,1
25.9,1
25.916666666666668,1
25.933333333333334,1
25.95,1
25.966666666666665,1
25.983333333333334,1
26.0,1
26.016666666666666,1
26.033333333333335,1
26.05,1
26.066666666666666,1
26.083333333333332,1
26.1,1
26.116666666666667,1
26.133333333333333,1
26.15,1
26.166666666666668,1
26.183333333333334,1
26.2,1
26.216666666666665,1
26.233333333333334,1
26.25,1
26.266666666666666,1
26.283333333333335,1
26.3,1
26.316666666666666,1
26.333333333333332,1
26.35,1
26.366666666666667,1
26.383333333333333,1
26.4,1
26.416666666666668,1
26.433333333333334,1
26.45,1
26.466666666666665,1
26.483333333333334,1
26.5,1
26.516666666666666,1
26.533333333333335,1
26.55,1
26.566666666666666,1
26.583333333333332,1
26.6,1
26.616666666666667,1
